"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","response","present","setSize","conjuction","task","correct","stimulus"
"","1723","canvas-keyboard-response","305","523922","0.0-1.0-0.152","f","true","40","true","response","true",""
"","null","html-keyboard-response","306","525438","0.0-1.0-1.152","null","","","","","","Correct!"
"","1530","canvas-keyboard-response","307","527473","0.0-1.0-0.153","j","false","40","true","response","true",""
"","null","html-keyboard-response","308","528982","0.0-1.0-1.153","null","","","","","","Correct!"
"","1806","canvas-keyboard-response","309","531293","0.0-1.0-0.154","f","true","30","false","response","true",""
"","null","html-keyboard-response","310","532806","0.0-1.0-1.154","null","","","","","","Correct!"
"","746","canvas-keyboard-response","311","534057","0.0-1.0-0.155","f","true","10","false","response","true",""
"","null","html-keyboard-response","312","535566","0.0-1.0-1.155","null","","","","","","Correct!"
"","702","canvas-keyboard-response","313","536772","0.0-1.0-0.156","j","false","30","false","response","true",""
"","null","html-keyboard-response","314","538286","0.0-1.0-1.156","null","","","","","","Correct!"
"","756","canvas-keyboard-response","315","539547","0.0-1.0-0.157","f","true","20","false","response","true",""
"","null","html-keyboard-response","316","541062","0.0-1.0-1.157","null","","","","","","Correct!"
"","1938","canvas-keyboard-response","317","543505","0.0-1.0-0.158","j","false","40","true","response","true",""
"","null","html-keyboard-response","318","545014","0.0-1.0-1.158","null","","","","","","Correct!"
"","696","canvas-keyboard-response","319","546215","0.0-1.0-0.159","f","true","10","false","response","true",""
"","null","html-keyboard-response","320","547726","0.0-1.0-1.159","null","","","","","","Correct!"
"","1185","canvas-keyboard-response","321","549415","0.0-1.0-0.160","f","true","20","true","response","true",""
"","null","html-keyboard-response","322","550926","0.0-1.0-1.160","null","","","","","","Correct!"
"","1335","canvas-keyboard-response","323","552765","0.0-1.0-0.161","j","false","40","false","response","true",""
"","null","html-keyboard-response","324","554278","0.0-1.0-1.161","null","","","","","","Correct!"
"","1734","canvas-keyboard-response","325","556517","0.0-1.0-0.162","j","false","40","false","response","true",""
"","null","html-keyboard-response","326","558030","0.0-1.0-1.162","null","","","","","","Correct!"
"","665","canvas-keyboard-response","327","559200","0.0-1.0-0.163","f","true","20","false","response","true",""
"","null","html-keyboard-response","328","560710","0.0-1.0-1.163","null","","","","","","Correct!"
"","733","canvas-keyboard-response","329","561948","0.0-1.0-0.164","f","true","20","true","response","true",""
"","null","html-keyboard-response","330","563462","0.0-1.0-1.164","null","","","","","","Correct!"
"","1071","canvas-keyboard-response","331","565037","0.0-1.0-0.165","j","false","10","true","response","true",""
"","null","html-keyboard-response","332","566550","0.0-1.0-1.165","null","","","","","","Correct!"
"","1276","canvas-keyboard-response","333","568331","0.0-1.0-0.166","j","false","20","true","response","true",""
"","null","html-keyboard-response","334","569846","0.0-1.0-1.166","null","","","","","","Correct!"
"","1306","canvas-keyboard-response","335","571657","0.0-1.0-0.167","j","false","30","true","response","true",""
"","null","html-keyboard-response","336","573166","0.0-1.0-1.167","null","","","","","","Correct!"
"","1895","canvas-keyboard-response","337","575565","0.0-1.0-0.168","f","true","20","true","response","true",""
"","null","html-keyboard-response","338","577078","0.0-1.0-1.168","null","","","","","","Correct!"
"","795","canvas-keyboard-response","339","578378","0.0-1.0-0.169","f","true","30","false","response","true",""
"","null","html-keyboard-response","340","579894","0.0-1.0-1.169","null","","","","","","Correct!"
"","821","canvas-keyboard-response","341","581219","0.0-1.0-0.170","j","false","30","false","response","true",""
"","null","html-keyboard-response","342","582734","0.0-1.0-1.170","null","","","","","","Correct!"
"","1555","canvas-keyboard-response","343","584793","0.0-1.0-0.171","j","false","20","true","response","true",""
"","null","html-keyboard-response","344","586302","0.0-1.0-1.171","null","","","","","","Correct!"
"","790","canvas-keyboard-response","345","587597","0.0-1.0-0.172","j","false","30","false","response","true",""
"","null","html-keyboard-response","346","589110","0.0-1.0-1.172","null","","","","","","Correct!"
"","1304","canvas-keyboard-response","347","590918","0.0-1.0-0.173","f","true","30","true","response","true",""
"","null","html-keyboard-response","348","592430","0.0-1.0-1.173","null","","","","","","Correct!"
"","883","canvas-keyboard-response","349","593818","0.0-1.0-0.174","j","true","30","true","response","false",""
"","null","html-keyboard-response","350","595326","0.0-1.0-1.174","null","","","","","","Wrong"
"","2709","canvas-keyboard-response","351","598540","0.0-1.0-0.175","j","false","30","true","response","true",""
"","null","html-keyboard-response","352","600054","0.0-1.0-1.175","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","831","canvas-keyboard-response","353","601390","0.0-1.0-0.176","f","true","10","false","response","true",""
"","null","html-keyboard-response","354","602902","0.0-1.0-1.176","null","","","","","","Correct!"
"","1094","canvas-keyboard-response","355","604501","0.0-1.0-0.177","f","true","20","false","response","true",""
"","null","html-keyboard-response","356","606014","0.0-1.0-1.177","null","","","","","","Correct!"
"","927","canvas-keyboard-response","357","607446","0.0-1.0-0.178","j","false","40","false","response","true",""
"","null","html-keyboard-response","358","608958","0.0-1.0-1.178","null","","","","","","Correct!"
"","1169","canvas-keyboard-response","359","610632","0.0-1.0-0.179","j","false","20","true","response","true",""
"","null","html-keyboard-response","360","612142","0.0-1.0-1.179","null","","","","","","Correct!"
"","1637","canvas-keyboard-response","361","614284","0.0-1.0-0.180","f","true","40","false","response","true",""
"","null","html-keyboard-response","362","615798","0.0-1.0-1.180","null","","","","","","Correct!"
"","1222","canvas-keyboard-response","363","617525","0.0-1.0-0.181","j","false","20","false","response","true",""
"","null","html-keyboard-response","364","619038","0.0-1.0-1.181","null","","","","","","Correct!"
"","1564","canvas-keyboard-response","365","621107","0.0-1.0-0.182","f","true","20","true","response","true",""
"","null","html-keyboard-response","366","622622","0.0-1.0-1.182","null","","","","","","Correct!"
"","1303","canvas-keyboard-response","367","624429","0.0-1.0-0.183","f","true","20","true","response","true",""
"","null","html-keyboard-response","368","625942","0.0-1.0-1.183","null","","","","","","Correct!"
"","1093","canvas-keyboard-response","369","627539","0.0-1.0-0.184","f","true","10","true","response","true",""
"","null","html-keyboard-response","370","629054","0.0-1.0-1.184","null","","","","","","Correct!"
"","977","canvas-keyboard-response","371","630535","0.0-1.0-0.185","f","true","20","true","response","true",""
"","null","html-keyboard-response","372","632046","0.0-1.0-1.185","null","","","","","","Correct!"
"","1979","canvas-keyboard-response","373","634530","0.0-1.0-0.186","j","false","30","true","response","true",""
"","null","html-keyboard-response","374","636038","0.0-1.0-1.186","null","","","","","","Correct!"
"","974","canvas-keyboard-response","375","637517","0.0-1.0-0.187","f","true","30","true","response","true",""
"","null","html-keyboard-response","376","639030","0.0-1.0-1.187","null","","","","","","Correct!"
"","938","canvas-keyboard-response","377","640473","0.0-1.0-0.188","f","true","20","true","response","true",""
"","null","html-keyboard-response","378","641982","0.0-1.0-1.188","null","","","","","","Correct!"
"","651","canvas-keyboard-response","379","643138","0.0-1.0-0.189","f","true","20","false","response","true",""
"","null","html-keyboard-response","380","644654","0.0-1.0-1.189","null","","","","","","Correct!"
"","834","canvas-keyboard-response","381","645992","0.0-1.0-0.190","f","true","40","false","response","true",""
"","null","html-keyboard-response","382","647502","0.0-1.0-1.190","null","","","","","","Correct!"
"","2448","canvas-keyboard-response","383","650454","0.0-1.0-0.191","f","true","10","true","response","true",""
"","null","html-keyboard-response","384","651966","0.0-1.0-1.191","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","692","canvas-keyboard-response","385","653163","0.0-1.0-0.192","f","true","30","false","response","true",""
"","null","html-keyboard-response","386","654678","0.0-1.0-1.192","null","","","","","","Correct!"
"","796","canvas-keyboard-response","387","655979","0.0-1.0-0.193","f","true","40","true","response","true",""
"","null","html-keyboard-response","388","657494","0.0-1.0-1.193","null","","","","","","Correct!"
"","1038","canvas-keyboard-response","389","659037","0.0-1.0-0.194","j","false","10","true","response","true",""
"","null","html-keyboard-response","390","660550","0.0-1.0-1.194","null","","","","","","Correct!"
"","1208","canvas-keyboard-response","391","662263","0.0-1.0-0.195","f","true","10","true","response","true",""
"","null","html-keyboard-response","392","663774","0.0-1.0-1.195","null","","","","","","Correct!"
"","2668","canvas-keyboard-response","393","666947","0.0-1.0-0.196","j","false","40","true","response","true",""
"","null","html-keyboard-response","394","668462","0.0-1.0-1.196","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","930","canvas-keyboard-response","395","669897","0.0-1.0-0.197","j","false","20","false","response","true",""
"","null","html-keyboard-response","396","671406","0.0-1.0-1.197","null","","","","","","Correct!"
"","627","canvas-keyboard-response","397","672538","0.0-1.0-0.198","j","false","10","false","response","true",""
"","null","html-keyboard-response","398","674054","0.0-1.0-1.198","null","","","","","","Correct!"
"","851","canvas-keyboard-response","399","675410","0.0-1.0-0.199","j","false","40","false","response","true",""
"","null","html-keyboard-response","400","676926","0.0-1.0-1.199","null","","","","","","Correct!"
"","944","canvas-keyboard-response","401","678375","0.0-1.0-0.200","j","false","40","false","response","true",""
"","null","html-keyboard-response","402","679886","0.0-1.0-1.200","null","","","","","","Correct!"
"","672","canvas-keyboard-response","403","681063","0.0-1.0-0.201","j","false","20","false","response","true",""
"","null","html-keyboard-response","404","682574","0.0-1.0-1.201","null","","","","","","Correct!"
"","705","canvas-keyboard-response","405","683783","0.0-1.0-0.202","f","true","30","false","response","true",""
"","null","html-keyboard-response","406","685294","0.0-1.0-1.202","null","","","","","","Correct!"
"","1002","canvas-keyboard-response","407","686801","0.0-1.0-0.203","f","true","30","true","response","true",""
"","null","html-keyboard-response","408","688310","0.0-1.0-1.203","null","","","","","","Correct!"
"","1310","canvas-keyboard-response","409","690125","0.0-1.0-0.204","j","false","30","false","response","true",""
"","null","html-keyboard-response","410","691638","0.0-1.0-1.204","null","","","","","","Correct!"
"","801","canvas-keyboard-response","411","692944","0.0-1.0-0.205","j","false","10","true","response","true",""
"","null","html-keyboard-response","412","694454","0.0-1.0-1.205","null","","","","","","Correct!"
"","1105","canvas-keyboard-response","413","696064","0.0-1.0-0.206","j","false","20","false","response","true",""
"","null","html-keyboard-response","414","697574","0.0-1.0-1.206","null","","","","","","Correct!"
"","1963","canvas-keyboard-response","415","700042","0.0-1.0-0.207","j","false","20","true","response","true",""
"","null","html-keyboard-response","416","701558","0.0-1.0-1.207","null","","","","","","Correct!"
"","1072","canvas-keyboard-response","417","703135","0.0-1.0-0.208","f","true","40","true","response","true",""
"","null","html-keyboard-response","418","704646","0.0-1.0-1.208","null","","","","","","Correct!"
"","755","canvas-keyboard-response","419","705905","0.0-1.0-0.209","f","true","30","true","response","true",""
"","null","html-keyboard-response","420","707414","0.0-1.0-1.209","null","","","","","","Correct!"
"","703","canvas-keyboard-response","421","708621","0.0-1.0-0.210","f","true","10","false","response","true",""
"","null","html-keyboard-response","422","710134","0.0-1.0-1.210","null","","","","","","Correct!"
"","654","canvas-keyboard-response","423","711292","0.0-1.0-0.211","f","true","10","false","response","true",""
"","null","html-keyboard-response","424","712806","0.0-1.0-1.211","null","","","","","","Correct!"
"","1198","canvas-keyboard-response","425","714509","0.0-1.0-0.212","f","true","20","true","response","true",""
"","null","html-keyboard-response","426","716022","0.0-1.0-1.212","null","","","","","","Correct!"
"","1201","canvas-keyboard-response","427","717728","0.0-1.0-0.213","j","false","10","true","response","true",""
"","null","html-keyboard-response","428","719238","0.0-1.0-1.213","null","","","","","","Correct!"
"","832","canvas-keyboard-response","429","720574","0.0-1.0-0.214","f","true","10","true","response","true",""
"","null","html-keyboard-response","430","722086","0.0-1.0-1.214","null","","","","","","Correct!"
"","1946","canvas-keyboard-response","431","724537","0.0-1.0-0.215","f","true","10","false","response","true",""
"","null","html-keyboard-response","432","726046","0.0-1.0-1.215","null","","","","","","Correct!"
"","1223","canvas-keyboard-response","433","727774","0.0-1.0-0.216","f","true","40","false","response","true",""
"","null","html-keyboard-response","434","729286","0.0-1.0-1.216","null","","","","","","Correct!"
"","1641","canvas-keyboard-response","435","731432","0.0-1.0-0.217","f","true","20","true","response","true",""
"","null","html-keyboard-response","436","732942","0.0-1.0-1.217","null","","","","","","Correct!"
"","738","canvas-keyboard-response","437","734185","0.0-1.0-0.218","j","false","20","false","response","true",""
"","null","html-keyboard-response","438","735694","0.0-1.0-1.218","null","","","","","","Correct!"
"","643","canvas-keyboard-response","439","736841","0.0-1.0-0.219","f","true","30","false","response","true",""
"","null","html-keyboard-response","440","738350","0.0-1.0-1.219","null","","","","","","Correct!"
"","724","canvas-keyboard-response","441","739578","0.0-1.0-0.220","f","true","10","false","response","true",""
"","null","html-keyboard-response","442","741094","0.0-1.0-1.220","null","","","","","","Correct!"
"","688","canvas-keyboard-response","443","742286","0.0-1.0-0.221","j","false","10","false","response","true",""
"","null","html-keyboard-response","444","743798","0.0-1.0-1.221","null","","","","","","Correct!"
"","724","canvas-keyboard-response","445","745026","0.0-1.0-0.222","f","true","10","false","response","true",""
"","null","html-keyboard-response","446","746542","0.0-1.0-1.222","null","","","","","","Correct!"
"","1184","canvas-keyboard-response","447","748231","0.0-1.0-0.223","f","true","40","false","response","true",""
"","null","html-keyboard-response","448","749742","0.0-1.0-1.223","null","","","","","","Correct!"
"","1172","canvas-keyboard-response","449","751419","0.0-1.0-0.224","f","true","30","true","response","true",""
"","null","html-keyboard-response","450","752934","0.0-1.0-1.224","null","","","","","","Correct!"
"","2540","canvas-keyboard-response","451","755979","0.0-1.0-0.225","j","false","20","false","response","true",""
"","null","html-keyboard-response","452","757494","0.0-1.0-1.225","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1842","canvas-keyboard-response","453","759841","0.0-1.0-0.226","j","false","40","true","response","true",""
"","null","html-keyboard-response","454","761350","0.0-1.0-1.226","null","","","","","","Correct!"
"","1401","canvas-keyboard-response","455","763256","0.0-1.0-0.227","f","true","30","true","response","true",""
"","null","html-keyboard-response","456","764766","0.0-1.0-1.227","null","","","","","","Correct!"
"","2389","canvas-keyboard-response","457","767660","0.0-1.0-0.228","j","false","30","true","response","true",""
"","null","html-keyboard-response","458","769174","0.0-1.0-1.228","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1539","canvas-keyboard-response","459","771223","0.0-1.0-0.229","j","false","30","true","response","true",""
"","null","html-keyboard-response","460","772734","0.0-1.0-1.229","null","","","","","","Correct!"
"","1456","canvas-keyboard-response","461","774694","0.0-1.0-0.230","f","true","40","true","response","true",""
"","320","html-keyboard-response","462","775518","0.0-1.0-1.230","f","","","","","","Correct!"
"","2782","canvas-keyboard-response","463","778804","0.0-1.0-0.231","f","true","40","true","response","true",""
"","null","html-keyboard-response","464","780318","0.0-1.0-1.231","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1501","canvas-keyboard-response","465","782324","0.0-1.0-0.232","j","false","30","true","response","true",""
"","null","html-keyboard-response","466","783838","0.0-1.0-1.232","null","","","","","","Correct!"
"","2925","canvas-keyboard-response","467","787268","0.0-1.0-0.233","f","true","10","true","response","true",""
"","null","html-keyboard-response","468","788782","0.0-1.0-1.233","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","952","canvas-keyboard-response","469","790238","0.0-1.0-0.234","f","true","20","true","response","true",""
"","null","html-keyboard-response","470","791750","0.0-1.0-1.234","null","","","","","","Correct!"
"","1355","canvas-keyboard-response","471","793610","0.0-1.0-0.235","f","true","40","true","response","true",""
"","null","html-keyboard-response","472","795126","0.0-1.0-1.235","null","","","","","","Correct!"
"","860","canvas-keyboard-response","473","796490","0.0-1.0-0.236","j","false","10","false","response","true",""
"","null","html-keyboard-response","474","798006","0.0-1.0-1.236","null","","","","","","Correct!"
"","507","canvas-keyboard-response","475","799018","0.0-1.0-0.237","j","false","10","false","response","true",""
"","null","html-keyboard-response","476","800534","0.0-1.0-1.237","null","","","","","","Correct!"
"","1108","canvas-keyboard-response","477","802147","0.0-1.0-0.238","j","false","30","true","response","true",""
"","null","html-keyboard-response","478","803662","0.0-1.0-1.238","null","","","","","","Correct!"
"","1043","canvas-keyboard-response","479","805209","0.0-1.0-0.239","f","true","30","false","response","true",""
"","null","html-keyboard-response","480","806718","0.0-1.0-1.239","null","","","","","","Correct!"
"","2723","canvas-keyboard-response","481","809945","0.0-1.0-0.240","f","true","10","true","response","true",""
"","null","html-keyboard-response","482","811454","0.0-1.0-1.240","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","876","canvas-keyboard-response","483","812835","0.0-1.0-0.241","f","true","30","false","response","true",""
"","null","html-keyboard-response","484","814350","0.0-1.0-1.241","null","","","","","","Correct!"
"","780","canvas-keyboard-response","485","815634","0.0-1.0-0.242","j","false","20","false","response","true",""
"","null","html-keyboard-response","486","817150","0.0-1.0-1.242","null","","","","","","Correct!"
"","967","canvas-keyboard-response","487","818622","0.0-1.0-0.243","j","false","10","false","response","true",""
"","null","html-keyboard-response","488","820134","0.0-1.0-1.243","null","","","","","","Correct!"
"","1228","canvas-keyboard-response","489","821867","0.0-1.0-0.244","j","false","40","true","response","true",""
"","null","html-keyboard-response","490","823382","0.0-1.0-1.244","null","","","","","","Correct!"
"","1228","canvas-keyboard-response","491","825115","0.0-1.0-0.245","j","false","20","true","response","true",""
"","null","html-keyboard-response","492","826630","0.0-1.0-1.245","null","","","","","","Correct!"
"","993","canvas-keyboard-response","493","828128","0.0-1.0-0.246","f","true","40","true","response","true",""
"","null","html-keyboard-response","494","829638","0.0-1.0-1.246","null","","","","","","Correct!"
"","1455","canvas-keyboard-response","495","831597","0.0-1.0-0.247","j","false","10","false","response","true",""
"","null","html-keyboard-response","496","833110","0.0-1.0-1.247","null","","","","","","Correct!"
"","1491","canvas-keyboard-response","497","835106","0.0-1.0-0.248","j","false","20","true","response","true",""
"","null","html-keyboard-response","498","836614","0.0-1.0-1.248","null","","","","","","Correct!"
"","930","canvas-keyboard-response","499","838049","0.0-1.0-0.249","f","true","10","false","response","true",""
"","null","html-keyboard-response","500","839558","0.0-1.0-1.249","null","","","","","","Correct!"
"","2263","canvas-keyboard-response","501","842326","0.0-1.0-0.250","f","true","40","false","response","true",""
"","null","html-keyboard-response","502","843838","0.0-1.0-1.250","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","1508","canvas-keyboard-response","503","845850","0.0-1.0-0.251","j","false","20","true","response","true",""
"","null","html-keyboard-response","504","847366","0.0-1.0-1.251","null","","","","","","Correct!"
"","786","canvas-keyboard-response","505","848657","0.0-1.0-0.252","j","false","30","false","response","true",""
"","null","html-keyboard-response","506","850166","0.0-1.0-1.252","null","","","","","","Correct!"
"","2549","canvas-keyboard-response","507","853220","0.0-1.0-0.253","f","true","30","true","response","true",""
"","null","html-keyboard-response","508","854734","0.0-1.0-1.253","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","823","canvas-keyboard-response","509","856062","0.0-1.0-0.254","f","true","30","false","response","true",""
"","null","html-keyboard-response","510","857574","0.0-1.0-1.254","null","","","","","","Correct!"
"","837","canvas-keyboard-response","511","858916","0.0-1.0-0.255","f","true","10","true","response","true",""
"","null","html-keyboard-response","512","860430","0.0-1.0-1.255","null","","","","","","Correct!"
"","1306","canvas-keyboard-response","513","862241","0.0-1.0-0.256","j","false","20","false","response","true",""
"","null","html-keyboard-response","514","863750","0.0-1.0-1.256","null","","","","","","Correct!"
"","660","canvas-keyboard-response","515","864915","0.0-1.0-0.257","j","false","10","false","response","true",""
"","null","html-keyboard-response","516","866430","0.0-1.0-1.257","null","","","","","","Correct!"
"","1298","canvas-keyboard-response","517","868233","0.0-1.0-0.258","j","false","40","true","response","true",""
"","null","html-keyboard-response","518","869742","0.0-1.0-1.258","null","","","","","","Correct!"
"","1581","canvas-keyboard-response","519","871828","0.0-1.0-0.259","j","false","30","true","response","true",""
"","null","html-keyboard-response","520","873342","0.0-1.0-1.259","null","","","","","","Correct!"
"","1218","canvas-keyboard-response","521","875064","0.0-1.0-0.260","f","true","20","true","response","true",""
"","null","html-keyboard-response","522","876574","0.0-1.0-1.260","null","","","","","","Correct!"
"","926","canvas-keyboard-response","523","878005","0.0-1.0-0.261","f","true","40","true","response","true",""
"","null","html-keyboard-response","524","879518","0.0-1.0-1.261","null","","","","","","Correct!"
"","1235","canvas-keyboard-response","525","881258","0.0-1.0-0.262","j","false","30","true","response","true",""
"","null","html-keyboard-response","526","882774","0.0-1.0-1.262","null","","","","","","Correct!"
"","1514","canvas-keyboard-response","527","884793","0.0-1.0-0.263","f","true","40","true","response","true",""
"","null","html-keyboard-response","528","886302","0.0-1.0-1.263","null","","","","","","Correct!"
"","817","canvas-keyboard-response","529","887624","0.0-1.0-0.264","f","true","30","false","response","true",""
"","null","html-keyboard-response","530","889134","0.0-1.0-1.264","null","","","","","","Correct!"
"","751","canvas-keyboard-response","531","890390","0.0-1.0-0.265","f","true","10","false","response","true",""
"","null","html-keyboard-response","532","891902","0.0-1.0-1.265","null","","","","","","Correct!"
"","1407","canvas-keyboard-response","533","893814","0.0-1.0-0.266","f","true","30","true","response","true",""
"","null","html-keyboard-response","534","895326","0.0-1.0-1.266","null","","","","","","Correct!"
"","971","canvas-keyboard-response","535","896802","0.0-1.0-0.267","f","true","30","false","response","true",""
"","null","html-keyboard-response","536","898318","0.0-1.0-1.267","null","","","","","","Correct!"
"","862","canvas-keyboard-response","537","899684","0.0-1.0-0.268","f","true","30","true","response","true",""
"","null","html-keyboard-response","538","901198","0.0-1.0-1.268","null","","","","","","Correct!"
"","887","canvas-keyboard-response","539","902590","0.0-1.0-0.269","f","true","10","true","response","true",""
"","null","html-keyboard-response","540","904102","0.0-1.0-1.269","null","","","","","","Correct!"
"","881","canvas-keyboard-response","541","905488","0.0-1.0-0.270","f","true","20","false","response","true",""
"","null","html-keyboard-response","542","906998","0.0-1.0-1.270","null","","","","","","Correct!"
"","1119","canvas-keyboard-response","543","908622","0.0-1.0-0.271","j","false","30","false","response","true",""
"","null","html-keyboard-response","544","910134","0.0-1.0-1.271","null","","","","","","Correct!"
"","1615","canvas-keyboard-response","545","912254","0.0-1.0-0.272","j","false","40","true","response","true",""
"","null","html-keyboard-response","546","913766","0.0-1.0-1.272","null","","","","","","Correct!"
"","1371","canvas-keyboard-response","547","915642","0.0-1.0-0.273","f","true","30","true","response","true",""
"","null","html-keyboard-response","548","917150","0.0-1.0-1.273","null","","","","","","Correct!"
"","1134","canvas-keyboard-response","549","918789","0.0-1.0-0.274","j","false","30","false","response","true",""
"","null","html-keyboard-response","550","920302","0.0-1.0-1.274","null","","","","","","Correct!"
"","1435","canvas-keyboard-response","551","922241","0.0-1.0-0.275","j","false","40","true","response","true",""
"","null","html-keyboard-response","552","923750","0.0-1.0-1.275","null","","","","","","Correct!"
"","1037","canvas-keyboard-response","553","925291","0.0-1.0-0.276","j","false","10","false","response","true",""
"","null","html-keyboard-response","554","926806","0.0-1.0-1.276","null","","","","","","Correct!"
"","1095","canvas-keyboard-response","555","928406","0.0-1.0-0.277","f","true","10","true","response","true",""
"","null","html-keyboard-response","556","929918","0.0-1.0-1.277","null","","","","","","Correct!"
"","695","canvas-keyboard-response","557","931117","0.0-1.0-0.278","f","true","30","false","response","true",""
"","null","html-keyboard-response","558","932630","0.0-1.0-1.278","null","","","","","","Correct!"
"","866","canvas-keyboard-response","559","934001","0.0-1.0-0.279","j","false","20","true","response","true",""
"","null","html-keyboard-response","560","935510","0.0-1.0-1.279","null","","","","","","Correct!"
"","637","canvas-keyboard-response","561","936652","0.0-1.0-0.280","j","false","10","false","response","true",""
"","null","html-keyboard-response","562","938166","0.0-1.0-1.280","null","","","","","","Correct!"
"","2016","canvas-keyboard-response","563","940686","0.0-1.0-0.281","f","true","20","true","response","true",""
"","null","html-keyboard-response","564","942198","0.0-1.0-1.281","null","","","","","","Correct!<br><br><b>Work faster!</b>"
"","684","canvas-keyboard-response","565","943387","0.0-1.0-0.282","j","false","10","false","response","true",""
"","null","html-keyboard-response","566","944902","0.0-1.0-1.282","null","","","","","","Correct!"
"","808","canvas-keyboard-response","567","946215","0.0-1.0-0.283","f","true","20","true","response","true",""
"","null","html-keyboard-response","568","947726","0.0-1.0-1.283","null","","","","","","Correct!"
"","691","canvas-keyboard-response","569","948921","0.0-1.0-0.284","f","true","10","false","response","true",""
"","null","html-keyboard-response","570","950438","0.0-1.0-1.284","null","","","","","","Correct!"
"","935","canvas-keyboard-response","571","951878","0.0-1.0-0.285","f","true","20","true","response","true",""
"","null","html-keyboard-response","572","953390","0.0-1.0-1.285","null","","","","","","Correct!"
"","675","canvas-keyboard-response","573","954569","0.0-1.0-0.286","j","false","20","false","response","true",""
"","null","html-keyboard-response","574","956078","0.0-1.0-1.286","null","","","","","","Correct!"
"","1352","canvas-keyboard-response","575","957935","0.0-1.0-0.287","j","false","20","true","response","true",""
"","null","html-keyboard-response","576","959446","0.0-1.0-1.287","null","","","","","","Correct!"
"","1134","canvas-keyboard-response","577","961085","0.0-1.0-0.288","f","true","40","true","response","true",""
"","null","html-keyboard-response","578","962598","0.0-1.0-1.288","null","","","","","","Correct!"
"","1451","canvas-keyboard-response","579","964553","0.0-1.0-0.289","j","false","30","true","response","true",""
"","null","html-keyboard-response","580","966062","0.0-1.0-1.289","null","","","","","","Correct!"
"","1667","canvas-keyboard-response","581","968233","0.0-1.0-0.290","j","false","40","true","response","true",""
"","null","html-keyboard-response","582","969742","0.0-1.0-1.290","null","","","","","","Correct!"
"","748","canvas-keyboard-response","583","970995","0.0-1.0-0.291","f","true","30","false","response","true",""
"","null","html-keyboard-response","584","972510","0.0-1.0-1.291","null","","","","","","Correct!"
"","889","canvas-keyboard-response","585","973904","0.0-1.0-0.292","j","false","30","false","response","true",""
"","null","html-keyboard-response","586","975414","0.0-1.0-1.292","null","","","","","","Correct!"
"","592","canvas-keyboard-response","587","976510","0.0-1.0-0.293","j","false","10","false","response","true",""
"","null","html-keyboard-response","588","978022","0.0-1.0-1.293","null","","","","","","Correct!"
"","1048","canvas-keyboard-response","589","979574","0.0-1.0-0.294","f","true","30","true","response","true",""
"","null","html-keyboard-response","590","981086","0.0-1.0-1.294","null","","","","","","Correct!"
"","756","canvas-keyboard-response","591","982347","0.0-1.0-0.295","j","false","10","false","response","true",""
"","null","html-keyboard-response","592","983862","0.0-1.0-1.295","null","","","","","","Correct!"
"","1415","canvas-keyboard-response","593","985781","0.0-1.0-0.296","f","true","40","true","response","true",""
"","null","html-keyboard-response","594","987294","0.0-1.0-1.296","null","","","","","","Correct!"
"","850","canvas-keyboard-response","595","988648","0.0-1.0-0.297","j","false","10","true","response","true",""
"","null","html-keyboard-response","596","990158","0.0-1.0-1.297","null","","","","","","Correct!"
"","721","canvas-keyboard-response","597","991384","0.0-1.0-0.298","f","true","40","false","response","true",""
"","null","html-keyboard-response","598","992894","0.0-1.0-1.298","null","","","","","","Correct!"
"","723","canvas-keyboard-response","599","994121","0.0-1.0-0.299","j","false","40","false","response","true",""
"","null","html-keyboard-response","600","995630","0.0-1.0-1.299","null","","","","","","Correct!"
"","694","canvas-keyboard-response","601","996828","0.0-1.0-0.300","f","true","40","false","response","true",""
"","null","html-keyboard-response","602","998342","0.0-1.0-1.300","null","","","","","","Correct!"
"","690","canvas-keyboard-response","603","999536","0.0-1.0-0.301","f","true","20","false","response","true",""
"","null","html-keyboard-response","604","1001046","0.0-1.0-1.301","null","","","","","","Correct!"
"","1080","canvas-keyboard-response","605","1002631","0.0-1.0-0.302","j","false","10","true","response","true",""
"","null","html-keyboard-response","606","1004142","0.0-1.0-1.302","null","","","","","","Correct!"
"","625","canvas-keyboard-response","607","1005272","0.0-1.0-0.303","j","false","20","false","response","true",""
"","null","html-keyboard-response","608","1006782","0.0-1.0-1.303","null","","","","","","Correct!"
"","1101","canvas-keyboard-response","609","1008388","0.0-1.0-0.304","j","false","40","true","response","true",""
"","null","html-keyboard-response","610","1009902","0.0-1.0-1.304","null","","","","","","Correct!"
"","754","canvas-keyboard-response","611","1011160","0.0-1.0-0.305","f","true","20","false","response","true",""
